value,count
"June 04, 2024",1041
"May 16, 2025",1040
"July 18, 2025",1039
"February 25, 2026",1036
"January 26, 2021",1032
"April 08, 2022",1028
"October 31, 2023",1028
"September 14, 2023",1027
"December 21, 2022",1026
"May 11, 2023",1023
"April 06, 2023",1023
"December 07, 2021",1020
"November 08, 2023",1020
"August 02, 2024",1019
"December 17, 2025",1019
"August 02, 2023",1018
"October 24, 2024",1015
"July 07, 2023",1014
"November 06, 2023",1013
"October 24, 2025",1011
"November 30, 2022",1011
"November 22, 2024",1011
"October 16, 2023",1010
"March 07, 2024",1009
"August 28, 2023",1008
"May 10, 2024",1005
"October 17, 2024",1003
"May 31, 2023",1001
"October 28, 2025",1001
"March 29, 2023",999
"February 18, 2025",998
"July 22, 2024",997
"April 07, 2023",996
"January 03, 2024",996
"July 26, 2024",995
"October 29, 2025",994
"March 21, 2023",994
"October 31, 2025",994
"November 21, 2023",993
"January 09, 2024",992
"October 03, 2023",992
"June 25, 2024",992
"April 05, 2024",989
"June 05, 2023",987
"August 14, 2024",987
"March 13, 2025",985
"December 26, 2023",984
"March 01, 2023",984
"August 29, 2023",983
"August 16, 2023",982
"March 05, 2024",981
"August 14, 2023",981
"February 20, 2026",979
"June 08, 2023",977
"August 23, 2024",977
"August 11, 2023",976
"June 21, 2023",974
"July 17, 2023",972
"April 25, 2023",972
"July 23, 2024",968
"February 14, 2023",967
"October 30, 2023",965
"September 21, 2021",965
"April 01, 2022",961
"April 03, 2023",960
"May 03, 2024",959
"July 05, 2023",958
"October 06, 2023",955
"February 09, 2023",954
"April 12, 2023",953
"April 04, 2023",953
"September 26, 2023",953
"June 01, 2023",952
"May 21, 2024",951
"April 21, 2023",948
"March 27, 2024",946
"March 29, 2022",943
"December 14, 2022",942
"December 12, 2025",940
"January 09, 2023",939
"April 17, 2023",939
"August 07, 2023",939
"December 19, 2025",939
"October 23, 2023",938
"December 12, 2023",938
"April 19, 2023",937
"August 22, 2023",936
"July 30, 2024",935
"March 30, 2023",934
"February 16, 2024",931
